Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/soap/playlists,1247,0,400.0,547.1912357625363,2.064925996819511,1578.526717989007,634.467522052927,22.68407822472743,0.0,400,760,1000,1200,1400,1400,1500,1500,1600,1600,1600
POST,/soap/songs,1173,0,450.0,575.6608114892141,7.270449976203963,1542.150719993515,16699.0,21.33795008629132,0.0,450,800,1200,1300,1400,1400,1500,1500,1500,1500,1500
POST,/soap/users,1152,0,360.0,540.7589131399264,13.542109983973205,1576.4840329939034,33210.0,20.9559407497081,0.0,360,730,990,1200,1400,1400,1500,1500,1500,1600,1600
POST,Músicas em playlist,1215,0,260.0,506.9769483281457,2.287701005116105,1576.5972019871697,2719.717695473251,22.10196875945776,0.0,260,670,900,1200,1400,1400,1500,1500,1500,1600,1600
POST,Playlists com música,1256,0,380.0,547.8980349949884,4.2558359855320305,1556.0829759924673,7120.129777070064,22.847796511834524,0.0,390,760,1000,1200,1400,1400,1500,1500,1500,1600,1600
,Aggregated,6043,0,380.0,543.5526716833243,2.064925996819511,1578.526717989007,11729.996359424127,109.92773433201913,0.0,380,750,1000,1200,1400,1400,1500,1500,1500,1600,1600
